lp.last_stop.arrival_time,lp.last_stop.departure_time,lp.last_stop.id,lp.last_stop.sequence,lp.next_stop.arrival_time,lp.next_stop.departure_time,lp.next_stop.id,lp.next_stop.sequence,lp.delay.actual,lp.delay.last_stop_arrival,lp.delay.last_stop_departure,lp.bearing,lp.is_canceled,lp.origin_timestamp,lp.shape_dist_traveled,lp.speed,lp.state_position,lp.tracking,pr.gtfs.route_id,pr.gtfs.route_short_name,pr.gtfs.route_type,pr.gtfs.trip_headsign,pr.gtfs.trip_id,pr.gtfs.trip_short_name,pr.vehicle_type.description_cs,pr.vehicle_type.description_en,pr.vehicle_type.id,pr.cis.line_id,pr.cis.trip_number,pr.agency_name,pr.origin_route_name,pr.sequence_id,pr.start_timestamp,pr.vehicle_registration_number,pr.wheelchair_accessible,pr.air_conditioned,coordinates
2023-01-27T15:23:00+01:00,2023-01-27T15:23:00+01:00,U848Z1P,7,2023-01-27T15:24:00+01:00,2023-01-27T15:24:00+01:00,U713Z1P,8,78,61,,159,,2023-01-27T15:24:01+01:00,2.334,,at_stop,True,L7,7,0,Radlická,7_8129_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",7,1,2023-01-27T15:17:00+01:00,9100,True,,['14.48929' '50.07641']
2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U87Z2P,27,2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U717Z4P,28,224,204,,350,,2023-01-27T15:21:24+01:00,11.09,,at_stop,True,L26,26,0,Divoká Šárka,26_5117_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",26,5,2023-01-27T14:44:00+01:00,8543,False,,['14.428' '50.09002']
2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U395Z1P,5,2023-01-27T15:24:00+01:00,2023-01-27T15:24:00+01:00,U394Z1P,6,88,59,88,52,,2023-01-27T15:23:28+01:00,2.189,,on_track,True,L9,9,0,Spojovací,9_12550_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",9,21,2023-01-27T15:18:00+01:00,8171,False,,['14.32646' '50.06623']
2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U190Z4P,14,2023-01-27T15:23:00+01:00,2023-01-27T15:23:00+01:00,U476Z2P,15,76,38,76,145,,2023-01-27T15:22:16+01:00,5.237,,on_track,True,L13,13,0,Čechovo náměstí,13_1354_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",13,5,2023-01-27T15:02:00+01:00,8427,False,,['14.43197' '50.07594']
2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U480Z4P,16,2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U32Z2P,17,209,154,209,358,,2023-01-27T15:23:29+01:00,7.653,,on_track,True,L3,3,0,Kobylisy,3_6952_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",3,3,2023-01-27T14:57:00+01:00,9113,True,,['14.43258' '50.08819']
2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U360Z2P,31,2023-01-27T15:26:00+01:00,2023-01-27T15:26:00+01:00,U20Z2P,32,28,3,76,267,,2023-01-27T15:23:16+01:00,13.316,,on_track,True,L22,22,0,Bílá Hora,22_9343_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",22,5,2023-01-27T14:40:00+01:00,8518,False,,['14.40855' '50.0929']
2023-01-27T15:24:00+01:00,2023-01-27T15:24:00+01:00,U1072Z1P,12,2023-01-27T15:25:00+01:00,2023-01-27T15:25:00+01:00,U484Z1P,13,-18,-43,,217,,2023-01-27T15:23:17+01:00,4.834,,at_stop,True,L5,5,0,Holyně,5_6733_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",5,8,2023-01-27T15:07:00+01:00,9094,True,,['14.42608' '50.08243']
2023-01-27T15:23:00+01:00,2023-01-27T15:23:00+01:00,U692Z1P,14,2023-01-27T15:25:00+01:00,2023-01-27T15:25:00+01:00,U324Z1P,15,52,40,,90,,2023-01-27T15:23:40+01:00,7.421,,at_stop,True,L26,26,0,Nádraží Hostivař,26_6867_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",26,16,2023-01-27T15:05:00+01:00,8285,True,,['14.41763' '50.09912']
2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U72Z2P,36,2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U72Z2P,36,48,7,,84,,2023-01-27T15:22:07+01:00,17.89,,at_stop,True,L25,25,0,Lehovec,25_5536_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",25,6,2023-01-27T14:29:00+01:00,8511,False,,['14.54718' '50.10677']
2023-01-27T15:23:00+01:00,2023-01-27T15:23:00+01:00,U616Z1P,9,2023-01-27T15:25:00+01:00,2023-01-27T15:25:00+01:00,U209Z1P,10,79,59,,263,,2023-01-27T15:23:59+01:00,3.022,,at_stop,True,L13,13,0,Čechovo náměstí,13_1371_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",13,1,2023-01-27T15:12:00+01:00,8415,False,,['14.45812' '50.07768']
2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U331Z1P,17,2023-01-27T15:24:00+01:00,2023-01-27T15:24:00+01:00,U365Z1P,18,104,104,,268,,2023-01-27T15:23:44+01:00,6.393,,at_stop,True,L1,1,0,Sídliště Petřiny,1_6780_230123,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",1,9,2023-01-27T15:05:00+01:00,8490,False,,['14.4657' '50.10344']
2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U221Z2P,17,2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U703Z2P,18,199,199,,19,,2023-01-27T15:22:19+01:00,6.545,,at_stop,True,L18,18,0,Nádraží Podbaba,18_6861_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",18,4,2023-01-27T14:57:00+01:00,9212,True,,['14.4135' '50.08447']
2023-01-27T15:24:00+01:00,2023-01-27T15:24:00+01:00,U67Z2P,26,2023-01-27T15:26:00+01:00,2023-01-27T15:26:00+01:00,U269Z2P,27,-16,-16,,101,,2023-01-27T15:23:44+01:00,12.408,,at_stop,True,L22,22,0,Nádraží Hostivař,22_8801_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",22,14,2023-01-27T14:44:00+01:00,9311,True,,['14.45915' '50.06811']
2023-01-27T15:24:00+01:00,2023-01-27T15:24:00+01:00,U113Z1P,4,2023-01-27T15:25:00+01:00,2023-01-27T15:25:00+01:00,U395Z1P,5,1,1,,51,,2023-01-27T15:24:01+01:00,1.404,,at_stop,True,L10,10,0,Spojovací,10_6589_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",10,5,2023-01-27T15:21:00+01:00,9439,True,,['14.31576' '50.06371']
2023-01-27T15:24:00+01:00,2023-01-27T15:24:00+01:00,U689Z1P,16,2023-01-27T15:26:00+01:00,2023-01-27T15:26:00+01:00,U32Z1P,17,21,3,,247,,2023-01-27T15:24:03+01:00,6.635,,at_stop,True,L3,3,0,Sídliště Modřany,3_6963_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",3,12,2023-01-27T15:06:00+01:00,9150,True,,['14.43988' '50.09144']
2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U717Z5P,13,2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U439Z1P,14,155,133,,182,,2023-01-27T15:23:13+01:00,5.381,,at_stop,True,L17,17,0,Sídliště Modřany,17_2863_230116,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",17,7,2023-01-27T15:05:00+01:00,9134,True,,['14.43334' '50.10011']
2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U921Z1P,13,2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U921Z3P,14,183,167,,279,,2023-01-27T15:23:47+01:00,4.765,,at_stop,True,L16,16,0,Kotlářka,16_7878_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",16,10,2023-01-27T15:07:00+01:00,8369,False,,['14.47508' '50.07831']
2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U483Z1P,10,2023-01-27T15:23:00+01:00,2023-01-27T15:23:00+01:00,U539Z1P,11,120,120,,87,,2023-01-27T15:23:00+01:00,5.275,,at_stop,True,L18,18,0,Vozovna Pankrác,18_4645_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",18,11,2023-01-27T15:05:00+01:00,9224,True,,['14.41406' '50.08141']
2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U385Z12P,27,2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U385Z12P,27,263,253,,145,,2023-01-27T15:21:23+01:00,11.049,,at_stop,True,L19,19,0,Pankrác,19_4333_221205,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",19,8,2023-01-27T14:42:00+01:00,9062,True,,['14.43903' '50.05234']
2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U540Z2P,16,2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U518Z2P,17,17,17,,87,,2023-01-27T15:20:17+01:00,7.075,,at_stop,True,L16,16,0,Ústřední dílny DP,16_7476_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",16,3,2023-01-27T14:56:00+01:00,9374,True,,['14.45329' '50.0754']
2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U471Z2P,21,2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U779Z2P,22,240,,,8,,2023-01-27T15:24:00+01:00,10.931,,at_stop,True,L1,1,0,Sídliště Ďáblice,1_6299_221216,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",1,2,2023-01-27T14:49:00+01:00,9166,True,,['14.47223' '50.10837']
2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U366Z2P,30,2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U103Z2P,31,222,222,,255,,2023-01-27T15:23:42+01:00,13.877,,at_stop,True,L25,25,0,Bílá Hora,25_5495_221216,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",25,13,2023-01-27T14:39:00+01:00,9443,True,,['14.37578' '50.0846']
2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U900Z2P,25,2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U827Z4P,26,283,283,,84,,2023-01-27T15:23:43+01:00,10.931,,at_stop,True,L7,7,0,Depo Hostivař,7_8932_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",7,3,2023-01-27T14:44:00+01:00,9369,True,,['14.50035' '50.07726']
2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U362Z4P,18,2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U362Z4P,18,134,134,,156,,2023-01-27T15:20:14+01:00,8.309,,at_stop,True,L23,23,0,Královka,23_42_221107,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",23,4,2023-01-27T14:47:00+01:00,7205,False,,['14.37956' '50.08455']
2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U921Z4P,28,2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U921Z12P,29,129,96,129,86,,2023-01-27T15:23:09+01:00,13.303,,on_track,True,L10,10,0,Spojovací,10_6740_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",10,1,2023-01-27T14:41:00+01:00,9442,True,,['14.47167' '50.07833']
2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U779Z2P,22,2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U861Z2P,23,219,219,,38,,2023-01-27T15:22:39+01:00,9.155,,at_stop,True,L24,24,0,Vozovna Kobylisy,24_2677_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",24,11,2023-01-27T14:48:00+01:00,9147,True,,['14.4754' '50.11213']
2023-01-27T15:23:00+01:00,2023-01-27T15:23:00+01:00,U584Z1P,3,2023-01-27T15:24:00+01:00,2023-01-27T15:24:00+01:00,U618Z1P,4,62,45,,286,,2023-01-27T15:23:45+01:00,0.7,,at_stop,True,L22,22,0,Vypich,22_8890_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",22,25,2023-01-27T15:21:00+01:00,8551,False,,['14.5031' '50.06521']
2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U627Z1P,18,2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U301Z1P,19,204,204,,338,,2023-01-27T15:23:24+01:00,7.478,,at_stop,True,L22,22,0,Bílá Hora,22_9345_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",22,7,2023-01-27T15:00:00+01:00,9308,True,,['14.45143' '50.07132']
2023-01-27T15:24:00+01:00,2023-01-27T15:24:00+01:00,U614Z2P,15,2023-01-27T15:25:00+01:00,2023-01-27T15:25:00+01:00,U387Z2P,16,-24,-24,,197,,2023-01-27T15:23:36+01:00,8.811,,at_stop,True,L21,21,0,Sídliště Modřany,21_4282_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",21,1,2023-01-27T15:01:00+01:00,8382,False,,['14.40951' '50.04025']
2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U1401Z2P,29,2023-01-27T15:23:00+01:00,2023-01-27T15:23:00+01:00,U691Z2P,30,112,112,,81,,2023-01-27T15:23:52+01:00,14.976,,at_stop,True,L25,25,0,Lehovec,25_3544_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",25,7,2023-01-27T14:39:00+01:00,9119,True,,['14.50771' '50.10233']
2023-01-27T15:23:00+01:00,2023-01-27T15:23:00+01:00,U1075Z2P,21,2023-01-27T15:25:00+01:00,2023-01-27T15:25:00+01:00,U348Z2P,22,74,62,,90,,2023-01-27T15:24:02+01:00,11.045,,at_stop,True,L8,8,0,Starý Hloubětín,8_4582_221123,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",8,5,2023-01-27T14:50:00+01:00,9158,True,,['14.48795' '50.10355']
2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U237Z4P,27,2023-01-27T15:24:00+01:00,2023-01-27T15:24:00+01:00,U42Z2P,28,103,103,,190,,2023-01-27T15:23:43+01:00,10.131,,at_stop,True,L24,24,0,Náměstí Bratří Synků,24_2533_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",24,4,2023-01-27T14:50:00+01:00,9268,True,,['14.41888' '50.07459']
2023-01-27T15:24:00+01:00,2023-01-27T15:24:00+01:00,U25Z1P,14,2023-01-27T15:27:00+01:00,2023-01-27T15:27:00+01:00,U1040Z1P,15,-6,-6,,82,,2023-01-27T15:23:54+01:00,7.059,,at_stop,True,L9,9,0,Spojovací,9_10410_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",9,19,2023-01-27T15:08:00+01:00,9344,True,,['14.39249' '50.0722']
2023-01-27T15:23:00+01:00,2023-01-27T15:23:00+01:00,U1072Z1P,21,2023-01-27T15:24:00+01:00,2023-01-27T15:24:00+01:00,U484Z1P,22,48,-5,48,217,,2023-01-27T15:23:48+01:00,9.558,,on_track,True,L6,6,0,Kubánské náměstí,6_11095_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",6,8,2023-01-27T14:52:00+01:00,9152,True,,['14.42528' '50.08167']
2023-01-27T15:24:00+01:00,2023-01-27T15:24:00+01:00,U1040Z4P,18,2023-01-27T15:25:00+01:00,2023-01-27T15:25:00+01:00,U1040Z6P,19,35,-8,,155,,2023-01-27T15:23:52+01:00,7.15,,at_stop,True,L5,5,0,Holyně,5_6274_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",5,7,2023-01-27T14:57:00+01:00,9073,True,,['14.40414' '50.0717']
2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U110Z2P,25,2023-01-27T15:24:00+01:00,2023-01-27T15:24:00+01:00,U614Z2P,26,108,108,,200,,2023-01-27T15:23:48+01:00,12.331,,at_stop,True,L17,17,0,Sídliště Modřany,17_2834_230116,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",12,5,2023-01-27T14:45:00+01:00,9275,True,,['14.41427' '50.04768']
2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U269Z1P,12,2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U508Z1P,13,238,238,,253,,2023-01-27T15:23:58+01:00,4.879,,at_stop,True,L7,7,0,Radlická,7_8960_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",7,12,2023-01-27T15:07:00+01:00,9354,True,,['14.46222' '50.06774']
2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U237Z7P,18,2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U208Z1P,19,104,104,,356,,2023-01-27T15:21:44+01:00,10.685,,at_stop,True,L17,17,0,Výstaviště,17_15285_230116,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",12,29,2023-01-27T14:58:00+01:00,9391,True,,['14.41418' '50.07194']
2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U476Z1P,16,2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U190Z1P,17,115,81,115,270,,2023-01-27T15:20:55+01:00,6.098,,on_track,True,L22,22,0,Vypich,22_9356_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",22,23,2023-01-27T15:01:00+01:00,9302,True,,['14.436' '50.07501']
2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U739Z2P,25,2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U190Z2P,26,266,215,266,93,,2023-01-27T15:22:26+01:00,10.742,,on_track,True,L6,6,0,Kubánské náměstí,6_10833_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",6,7,2023-01-27T14:42:00+01:00,9276,True,,['14.42332' '50.0756']
2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U807Z4P,33,2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U807Z4P,33,144,102,,223,,2023-01-27T15:23:42+01:00,13.597,,at_stop,True,L16,16,0,Ústřední dílny DP,16_7456_220926,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",16,1,2023-01-27T14:36:00+01:00,9389,True,,['14.53306' '50.07486']
2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U42Z1P,12,2023-01-27T15:23:00+01:00,2023-01-27T15:23:00+01:00,U237Z1P,13,156,156,,334,,2023-01-27T15:23:36+01:00,4.363,,at_stop,True,L18,18,0,Nádraží Podbaba,18_6862_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",18,5,2023-01-27T15:07:00+01:00,9329,True,,['14.41979' '50.07004']
2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U83Z2P,13,2023-01-27T15:24:00+01:00,2023-01-27T15:24:00+01:00,U482Z6P,14,63,47,,61,,2023-01-27T15:24:03+01:00,5.735,,on_track,True,L7,7,0,Depo Hostivař,7_8941_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",7,5,2023-01-27T15:04:00+01:00,9064,True,,['14.43931' '50.06516']
2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U463Z2P,7,2023-01-27T15:23:00+01:00,2023-01-27T15:23:00+01:00,U508Z2P,8,183,171,,94,,2023-01-27T15:23:51+01:00,2.548,,at_stop,True,L19,19,0,Spojovací,19_3983_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",19,7,2023-01-27T15:13:00+01:00,9086,True,,['14.44733' '50.0661']
2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U751Z1P,2,2023-01-27T15:24:00+01:00,2023-01-27T15:24:00+01:00,U183Z1P,3,60,60,,327,,2023-01-27T15:23:00+01:00,0.753,,at_stop,True,L14,14,0,Lehovec,14_10443_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",14,5,2023-01-27T15:21:00+01:00,8334,False,,['14.47499' '50.05268']
2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U809Z1P,18,2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U483Z1P,19,229,194,229,175,,2023-01-27T15:22:49+01:00,9.201,,on_track,True,L22,22,0,Zahradní Město,22_16656_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",22,31,2023-01-27T14:55:00+01:00,9338,True,,['14.40444' '50.08168']
2023-01-27T15:23:00+01:00,2023-01-27T15:23:00+01:00,U144Z2P,28,2023-01-27T15:23:00+01:00,2023-01-27T15:23:00+01:00,U144Z2P,28,23,23,,100,,2023-01-27T15:23:23+01:00,14.064,,at_stop,True,L8,8,0,Starý Hloubětín,8_4741_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",8,4,2023-01-27T14:40:00+01:00,8563,False,,['14.52954' '50.10436']
2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U1040Z1P,15,2023-01-27T15:24:00+01:00,2023-01-27T15:24:00+01:00,U4Z1P,16,58,58,,40,,2023-01-27T15:22:58+01:00,7.811,,at_stop,True,L9,9,0,Spojovací,9_10403_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",9,18,2023-01-27T15:03:00+01:00,9419,True,,['14.40278' '50.0719']
2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U516Z2P,25,2023-01-27T15:24:00+01:00,2023-01-27T15:24:00+01:00,U586Z2P,26,99,69,,79,,2023-01-27T15:23:09+01:00,12.718,,at_stop,True,L26,26,0,Nádraží Hostivař,26_6858_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",26,14,2023-01-27T14:45:00+01:00,9334,True,,['14.45691' '50.08242']
2023-01-27T15:23:00+01:00,2023-01-27T15:23:00+01:00,U504Z1P,7,2023-01-27T15:24:00+01:00,2023-01-27T15:24:00+01:00,U560Z1P,8,33,33,,262,,2023-01-27T15:23:33+01:00,3.314,,at_stop,True,L6,6,0,Vysočanská,6_6973_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",6,4,2023-01-27T15:14:00+01:00,9262,True,,['14.43556' '50.06828']
2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U739Z2P,11,2023-01-27T15:24:00+01:00,2023-01-27T15:24:00+01:00,U190Z2P,12,115,68,115,93,,2023-01-27T15:22:55+01:00,4.737,,on_track,True,L16,16,0,Ústřední dílny DP,16_7483_221205,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",16,4,2023-01-27T15:06:00+01:00,9099,True,,['14.42343' '50.07562']
2023-01-27T15:25:00+01:00,2023-01-27T15:25:00+01:00,U867Z2P,27,2023-01-27T15:27:00+01:00,2023-01-27T15:27:00+01:00,U140Z2P,28,-58,-58,,236,,2023-01-27T15:24:02+01:00,12.228,,at_stop,True,L25,25,0,Bílá Hora,25_6869_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",25,1,2023-01-27T14:49:00+01:00,9307,True,,['14.38977' '50.09387']
2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U187Z2P,19,2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U163Z2P,20,133,103,133,338,,2023-01-27T15:22:13+01:00,10.055,,on_track,True,L20,20,0,Divoká Šárka,20_2119_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",20,6,2023-01-27T14:52:00+01:00,9282,True,,['14.40897' '50.0953']
2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U32Z2P,13,2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U689Z2P,14,260,260,,68,,2023-01-27T15:23:20+01:00,6.612,,at_stop,True,L8,8,0,Starý Hloubětín,8_5361_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",8,6,2023-01-27T15:00:00+01:00,9330,True,,['14.43551' '50.09013']
2023-01-27T15:14:00+01:00,2023-01-27T15:14:00+01:00,U694Z2P,37,2023-01-27T15:14:00+01:00,2023-01-27T15:14:00+01:00,U694Z2P,37,378,354,,110,,2023-01-27T15:19:54+01:00,17.038,,at_stop,True,L10,10,0,Spojovací,10_4829_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",10,12,2023-01-27T14:21:00+01:00,9407,True,,['14.49868' '50.09178']
2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U480Z3P,17,2023-01-27T15:23:00+01:00,2023-01-27T15:23:00+01:00,U142Z2P,18,91,44,91,180,,2023-01-27T15:22:31+01:00,8.262,,on_track,True,L15,15,0,Olšanské hřbitovy,15_7211_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",15,3,2023-01-27T14:54:00+01:00,9393,True,,['14.43244' '50.08749']
2023-01-27T15:23:00+01:00,2023-01-27T15:23:00+01:00,U87Z2P,20,2023-01-27T15:26:00+01:00,2023-01-27T15:26:00+01:00,U717Z4P,21,60,40,,350,,2023-01-27T15:23:40+01:00,7.781,,at_stop,True,L6,6,0,Vysočanská,6_11087_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",6,2,2023-01-27T14:54:00+01:00,9208,True,,['14.428' '50.09002']
